source_id,x_m,y_m,z_m,distance_to_detector_m,distance_offset_m,propagation_compensation_s,theta_src,phi_src,theta_rot,phi_rot,gw_phase_offset_rad,rotor_phase_offset_rad
17,-3.75,15.0,-15.0,3984.993107578729,-15.006892421271004,-5.005634563465979e-08,0.009844660627809854,0.3923466417469824,1.7298391826887216,0.014348459803466508,-0.00018870797725367843,-9.435398862683922e-05
18,3.75,15.0,-15.0,3985.068388051832,-14.93161194816821,-4.9805243322775884e-08,0.01160592571188102,0.33030202981483875,1.729835721884723,0.01435071099925891,-0.00018776134383970177,-9.388067191985088e-05
19,11.25,15.0,-15.0,3985.1577820018715,-14.84221799812849,-4.950706470356401e-08,0.013399966726308533,0.2847339453965112,1.7298379221505338,0.014368524632498334,-0.00018663723692821348,-9.331861846410674e-05
20,-11.25,-15.0,-7.5,3992.431693526506,-7.568306473493976,-2.524451792359565e-08,0.008122260419402014,5.802288517200219,1.7232929441237104,0.014174094952092722,-9.516959046262074e-05,-4.758479523131037e-05
21,-3.75,-15.0,-7.5,3992.492744824338,-7.507255175662067,-2.5040877837431845e-08,0.009826167479104149,5.890838665432604,1.7234294255826095,0.014184818666306326,-9.440188542421842e-05,-4.720094271210921e-05
22,3.75,-15.0,-7.5,3992.567883890645,-7.432116109354865,-2.4790247195980205e-08,0.011584124582557068,5.952883277364747,1.7235029942494933,0.014173112574420525,-9.345703016587965e-05,-4.6728515082939826e-05
23,11.25,-15.0,-7.5,3992.6571099300622,-7.342890069937766,-2.4492628652227374e-08,0.013374796334732096,5.998451361783075,1.723151826924356,0.014094557207875523,-9.233503468912847e-05,-4.6167517344564236e-05
24,-11.25,-7.5,-7.5,3992.4105597339217,-7.589440266078327,-2.5315010894190552e-08,0.007442067781281448,6.027997252747307,1.7232905016355315,0.014145228159045667,-9.543534270088154e-05,-4.771767135044077e-05
25,-3.75,-7.5,-7.5,3992.471611354923,-7.52838864507703,-2.5111369730076816e-08,0.009271852973682694,6.079163678738195,1.7235957932411186,0.01419516087703087,-9.466763359870372e-05,-4.733381679935186e-05
26,3.75,-7.5,-7.5,3992.5467508189586,-7.4532491810414285,-2.4860737761979413e-08,0.01111783089738928,6.1134044955178535,1.723417361672519,0.014170928997608988,-9.372277333902825e-05,-4.686138666951413e-05
27,11.25,-7.5,-7.5,3992.63597733065,-7.364022669350106,-2.4563117642928974e-08,0.012973050117526112,6.137873432813684,1.7233944968619515,0.01417590404738315,-9.2600771923545e-05,-4.63003859617725e-05
28,-11.25,0.0,-7.5,3992.403515111533,-7.596484888466875,-2.5338508633978904e-08,0.007201071158641459,0.0,1.729816011595452,0.014342668514580888,-9.55239270929156e-05,-4.77619635464578e-05
29,-3.75,0.0,-7.5,3992.464566840259,-7.535433159740933,-2.513486711054347e-08,0.009079562458494636,0.0,1.7298358817763153,0.014348011416537734,-9.47562166361269e-05,-4.737810831806345e-05
30,3.75,0.0,-7.5,3992.539706436872,-7.460293563127834,-2.4884234700226264e-08,0.010957989680212298,0.0,1.7298338439766037,0.014349214181193835,-9.381135470932204e-05,-4.690567735466102e-05
31,11.25,0.0,-7.5,3992.6289331059897,-7.371066894010255,-2.4586614056071566e-08,0.012836339571818373,0.0,1.729833025664539,0.014349614685745884,-9.268935131424237e-05,-4.634467565712118e-05
32,-11.25,7.5,-7.5,3992.4105597339217,-7.589440266078327,-2.5315010894190552e-08,0.007442067781281448,0.2551880544322799,1.7296172044993232,0.014306069496562985,-9.543534270088154e-05,-4.771767135044077e-05
33,-3.75,7.5,-7.5,3992.471611354923,-7.52838864507703,-2.5111369730076816e-08,0.009271852973682694,0.20402162844139154,1.7298412732776982,0.014349403166038773,-9.466763359870372e-05,-4.733381679935186e-05
34,3.75,7.5,-7.5,3992.5467508189586,-7.4532491810414285,-2.4860737761979413e-08,0.01111783089738928,0.16978081166173264,1.7296556107258265,0.014287763769606757,-9.372277333902825e-05,-4.686138666951413e-05
